@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
6,163,true,true,0,236,0.07203389830508475,17,133,true,2,0.07692307692307693,0.0,true,true,true,false,false,2,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,15,0.6,0.06666666666666667,0.6,0.0,refactored
3,39,true,true,0,236,0.08898305084745763,21,176,true,2,0.0625,0.0,true,true,true,false,false,3,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0016548886304678415,1,1.0,0.0,1.0,0.0,refactored
3,39,true,true,0,236,0.08898305084745763,21,176,true,2,0.0625,0.0,true,true,true,false,false,3,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0016548886304678415,1,1.0,0.0,1.0,0.0,refactored
6,223,true,true,0,833,0.14285714285714285,119,863,true,47,0.036036036036036036,0.0,true,true,true,false,false,14,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
6,223,true,true,0,833,0.4177671068427371,348,2576,true,136,0.04892966360856269,0.0030581039755351682,true,true,true,false,false,18,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,30,0.8,0.0,0.3,0.0,refactored
6,223,true,true,0,833,0.4177671068427371,348,2576,true,136,0.04892966360856269,0.0030581039755351682,true,true,true,false,false,18,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,30,0.8,0.0,0.3,0.0,refactored
4,75,true,true,0,833,0.4177671068427371,348,2576,true,136,0.04892966360856269,0.0030581039755351682,true,true,true,false,false,18,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,30,0.5333333333333333,0.0,0.3,0.0,refactored
6,223,true,true,0,833,0.20048019207683074,167,1222,true,55,0.058823529411764705,0.006535947712418301,true,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
6,223,true,true,0,833,0.20048019207683074,167,1222,true,55,0.058823529411764705,0.006535947712418301,true,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
4,75,true,true,0,833,0.20048019207683074,167,1222,true,55,0.058823529411764705,0.006535947712418301,true,true,true,false,false,17,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,0,-1,-1,-1,-1,refactored
28,4459,true,true,0,621,0.07568438003220612,47,332,true,22,0.022222222222222223,0.0,true,true,true,false,false,14,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,119,1.0,0.0,0.31092436974789917,0.025210084033613446,refactored
14,441,true,true,0,833,0.056422569027611044,47,332,true,22,0.022222222222222223,0.0,true,true,true,false,false,14,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,119,1.0,0.0,0.31092436974789917,0.025210084033613446,refactored
8,364,true,true,0,621,0.017713365539452495,11,118,false,0,0.0,0.1111111111111111,true,true,true,false,false,5,1.0,0.10000894534394847,0.03571428571428571,0.0016548886304678415,2.2363359871187046E-4,0.05546113248054388,0.01650415958493604,0.0016548886304678415,0.09835405671348063,0.0,0.0,0.0,5,1.0,0.0,1.0,0.0,refactored
2,0,true,false,0,28,0.9285714285714286,26,155,true,7,0.30434782608695654,0.0,false,true,true,true,false,4,1.0,0.10000894534394847,0.044642857142857144,0.0015207084712407191,2.6836031845424457E-4,0.055148045442347256,0.0041148582162984166,0.0015207084712407191,0.09848823687270776,0.0,0.0015207084712407191,0.0,1,0.0,0.0,0.0,0.0,refactored
2,0,true,false,0,21,0.9047619047619048,19,127,true,5,0.29411764705882354,0.0,false,true,true,true,false,3,1.0,0.10000894534394847,0.044642857142857144,0.0015207084712407191,2.6836031845424457E-4,0.055148045442347256,0.0041148582162984166,0.0015207084712407191,0.09848823687270776,0.0,0.0015207084712407191,0.0,1,0.0,0.0,0.0,0.0,refactored
6,0,true,true,0,28,0.42857142857142855,12,82,true,4,0.3333333333333333,0.0,true,true,true,true,false,2,1.0,0.10000894534394847,0.044642857142857144,0.0015207084712407191,2.6836031845424457E-4,0.055148045442347256,0.0041148582162984166,0.0015207084712407191,0.09848823687270776,0.0,0.0,0.0,8,1.0,0.125,0.25,0.0,refactored
2,0,true,false,0,21,0.9047619047619048,19,127,true,5,0.29411764705882354,0.0,false,true,true,true,false,3,1.0,0.10000894534394847,0.05357142857142857,0.0016101619107254674,3.578137579389928E-4,0.05487968512389301,0.003980678057071294,0.0016101619107254674,0.098398783433223,0.0,0.0016101619107254674,0.0,1,0.0,0.0,0.0,0.0,refactored
4,0,true,true,0,57,0.21052631578947367,12,90,true,4,0.3333333333333333,0.0,true,true,true,true,false,3,1.0,0.10000894534394847,0.05357142857142857,0.0016101619107254674,3.578137579389928E-4,0.05487968512389301,0.003980678057071294,0.0016101619107254674,0.098398783433223,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,refactored
2,0,true,true,0,370,0.14864864864864866,55,286,true,5,0.11538461538461539,0.0,true,true,true,true,false,7,1.0,0.10000894534394847,0.05357142857142857,0.0011628947133017265,3.1308703819661864E-4,0.05971017085606942,0.007961356114142589,0.0011628947133017265,0.09884605063064675,0.0,0.0011628947133017265,0.0,10,0.0,0.0,0.3,0.0,refactored
2,0,true,true,0,370,0.14864864864864866,55,286,true,5,0.11538461538461539,0.0,true,true,true,true,false,7,1.0,0.10000894534394847,0.05357142857142857,0.0011628947133017265,3.1308703819661864E-4,0.05971017085606942,0.007961356114142589,0.0011628947133017265,0.09884605063064675,0.0,0.0011628947133017265,0.0,10,0.0,0.0,0.3,0.0,refactored
4,113,true,false,0,40,1.0,40,256,true,8,0.3142857142857143,0.02857142857142857,false,true,true,false,false,0,1.0,0.10000894534394847,0.0625,0.0018337955094373378,0.0012970748725288487,0.0481706771625369,0.0034439574201628053,0.0018337955094373378,0.09817514983451113,0.0,0.0,0.0,51,0.11764705882352941,0.0784313725490196,0.2549019607843137,0.0196078431372549,refactored
4,113,true,false,0,40,0.4,16,106,true,1,0.35714285714285715,0.0,false,true,true,false,false,5,1.0,0.10000894534394847,0.0625,0.0018337955094373378,0.0012970748725288487,0.0481706771625369,0.0034439574201628053,0.0018337955094373378,0.09817514983451113,0.0,0.0,0.0,14,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,refactored
2,13,true,true,0,31,0.4838709677419355,15,130,true,5,0.0,0.0,true,true,true,false,false,5,1.0,0.10000894534394847,0.0625,0.0020574291081492083,2.6836031845424457E-4,0.04293765095267913,0.009124250827444315,0.0020574291081492083,0.09795151623579927,0.0,0.0020574291081492083,0.0,3,0.0,0.0,0.3333333333333333,0.0,refactored
2,7,true,false,0,29,1.0,29,255,true,1,0.5416666666666666,0.0,false,true,true,false,true,9,1.0,0.10000894534394847,0.017857142857142856,8.94534394847482E-5,0.0,0.00196797566866446,3.1308703819661864E-4,8.94534394847482E-5,0.09991949190446373,0.0,8.94534394847482E-5,0.0,17,0.0,0.11764705882352941,0.23529411764705882,0.0,refactored
2,0,true,true,0,39,0.358974358974359,14,105,true,5,0.07142857142857142,0.0,true,true,true,true,false,5,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,3.1308703819661864E-4,0.03989623401019769,0.008676983630020575,0.0011181679935593524,0.09889077735038912,0.0,0.0011181679935593524,0.0,47,0.0,0.02127659574468085,0.3191489361702128,0.02127659574468085,refactored
2,0,true,true,0,39,0.28205128205128205,11,73,true,4,0.09090909090909091,0.0,true,true,true,true,false,5,1.0,0.10000894534394847,0.026785714285714284,0.0011181679935593524,3.1308703819661864E-4,0.03989623401019769,0.008676983630020575,0.0011181679935593524,0.09889077735038912,0.0,0.0011181679935593524,0.0,0,-1,-1,-1,-1,refactored
2,1,true,false,0,74,1.0,74,572,false,1,0.625,0.0,false,true,true,false,true,4,1.0,0.10000894534394847,0.03571428571428571,5.814473566508633E-4,4.47267197423741E-5,0.011450040254047769,7.156275158779856E-4,5.814473566508633E-4,0.09942749798729761,0.0,5.814473566508633E-4,0.0,3,0.0,0.0,0.3333333333333333,0.0,refactored
2,1,true,false,0,74,1.0,74,572,false,1,0.625,0.0,false,true,true,false,true,4,1.0,0.10000894534394847,0.044642857142857144,6.709007961356114E-4,1.3418015922712228E-4,0.011092226496108776,8.050809553627337E-4,6.709007961356114E-4,0.09933804454781286,0.0,6.709007961356114E-4,0.0,3,0.0,0.0,0.3333333333333333,0.0,refactored
2,8,true,false,0,11,1.0,11,93,true,3,0.0,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.026785714285714284,0.0016996153502102157,7.603542356203596E-4,0.033097772609356826,0.008453350031308704,0.0016996153502102157,0.09830932999373826,0.0,0.0016996153502102157,0.0,11,0.0,0.0,0.6363636363636364,0.0,refactored
2,8,true,false,0,11,1.0,11,93,true,3,0.0,0.0,false,true,true,false,false,1,1.0,0.10000894534394847,0.026785714285714284,0.0016996153502102157,7.603542356203596E-4,0.033097772609356826,0.008453350031308704,0.0016996153502102157,0.09830932999373826,0.0,0.0016996153502102157,0.0,11,0.0,0.0,0.6363636363636364,0.0,refactored
3,0,true,false,0,76,1.0,76,934,true,13,0.3382352941176471,0.0,false,true,true,true,false,3,1.0,0.10000894534394847,0.07142857142857142,0.002370516146345827,8.94534394847482E-5,0.008811163789247697,0.001431255031755971,0.002370516146345827,0.09763842919760264,0.0,0.0,0.002370516146345827,215,0.09767441860465116,0.046511627906976744,0.26976744186046514,0.013953488372093023,refactored
2,0,true,false,0,20,0.45,9,75,false,0,0.5,0.0,false,true,true,true,false,4,1.0,0.10000894534394847,0.14285714285714285,0.005367206369084891,6.709007961356114E-4,0.010555505859200287,0.0017443420699525896,0.005367206369084891,0.09464173897486358,0.0,0.005367206369084891,0.0,21,0.0,0.047619047619047616,0.47619047619047616,0.047619047619047616,refactored
2,0,true,true,0,275,0.05090909090909091,14,139,true,5,0.16666666666666666,0.0,true,true,true,true,false,4,1.0,0.10000894534394847,0.0625,0.0026836031845424457,2.2363359871187046E-4,0.02424188210036676,0.003801771178101798,0.001386528312013597,0.09620717416584668,0.002415242866088201,0.001386528312013597,0.0,0,-1,-1,-1,-1,refactored
2,1,true,false,0,15,1.0,15,199,true,4,0.46153846153846156,0.0,false,true,true,false,false,5,1.0,0.10000894534394847,0.008928571428571428,8.94534394847482E-5,0.0,0.004293765095267913,0.0015207084712407191,8.94534394847482E-5,0.09991949190446373,0.0,8.94534394847482E-5,0.0,3,0.0,0.0,1.0,0.0,refactored
